NOME DO PRODUTO,PREÇO
ALENDRONATO DE SODIO 70 MG C/ 4 COMP. (NOVA QUIM	,	 55.75 
ALENIA  6/ 200 MCG C/ 60 CAPS. REFIL (PBM)	,	 110.84 
ALENIA  6/ 200 MCG C/ 60 CAPS.+ INALADOR	,	 163.06 
ALENIA 12/ 400 MCG C/ 60 CAPS. REFIL (ACHE) (PBM)	,	 149.14 
ALENIA 12/ 400 MCG C/ 60 CAPS.+ INALADOR	,	 177.42 
ALENTHUS XR  37.5 MG C/  7 CAPS. (C1)	,	 19.60 
ALENTHUS XR  37.5 MG C/ 15 CAPS. (C1)	,	 38.09 
ALENTHUS XR  37.5 MG C/ 30 CAPS. (C1)	,	 53.21 
ALENTHUS XR  75 MG C/ 30 CAPS. (C1)	,	 107.32 
ALENTHUS XR 150 MG C/ 30 CAPS. (C1)	,	 134.11 
ALERADINA 0.5 MG C/  60 ML (MULTILAB)	,	 58.78 
ALERADINA 0.5 MG C/ 100 ML (NOVA QUIMICA)	,	 79.83 
ALERGALIV 10 MG C/ 15 COMP. (LEGRAND)	,	 19.77 
ALERGCORTEN 20 MG C/ 20 (PREDNISONA) PHARMACI	,	 28.48 
ALERGIDEX XPE. C/ 120 ML (NEO QUIMICA)	,	 33.66 
ALEVO* 500 MG C/ 10 COMP. (SUPERA)	,	 115.27 
ALEVO* 750 MG C/ 5 COMP. 	,	 78.20 
ALEVO* 750 MG C/ 7 COMP.	,	 109.50 
ALFAZEMA DEO COLONIA KANECHON C/ 125 ML	,	 5.14 
ALFAZEMA DEO COLONIA ORIGINAL C/ 118 ML	,	 15.14 
ALFINETE C/ 1 UNIDADE	,	 1.57 
ALGESTONA+ ESTRADIOL INJ. C/ 1 AMP. (CIFARMA)	,	 14.28 
ALGESTONA+ ESTRADIOL INJ. C/ 1 AMP. (EMS)	,	 14.34 
ALGESTONA+ ESTRADIOL INJ. C/ 1 AMP. (EUROFARMA)	,	 14.28 
ALGESTONA+ ESTRADIOL INJ. C/ 1 AMP. (GERMED)	,	 14.12 
ALGEXIN COMPOSTO 10/ 250 MG C/ 10 DRGS. (CIMED)	,	 19.80 
ALGEXIN COMPOSTO GTS. C/ 15 ML (CIMED)	,	 21.18 
ALGI ARTICULAR C/ 30 COMP. (DOVALLE)	,	 69.40 
ALGI-BUTAZOLON C/ 20 COMP. (DOVALLE)	,	 37.87 
ALGIFLEX 200 MG 20 COMP. EMS	,	 21.20 
ALGINAC 1.000 MCG C/ 15 COMP.	,	 35.13 
ALGINAC 1.000 MCG C/ 30 COMP.	,	 70.45 
ALGINAC RETARD 1/ 100/ 100/ 100 MG C/ 10 COMP.	,	 69.12 
ALGODAO APOLO BOLAS C/  50 G	,	 3.17 
ALGODAO APOLO CX. C/  25 G HIDROFILO	,	 2.50 
ALGODAO APOLO CX. C/  50 G HIDROFILO	,	 4.00 
ALGODAO APOLO CX. C/ 100 G HIDROFILO	,	 8.40 
ALGODAO APOLO DISCO C/ 70 G	,	 10.00 
ALGODAO APOLO QUADRADO C/ 50  G	,	 7.50 
ALGODAO COTTON BOLAS C/ 50 G	,	 5.40 
ALGODAO COTTON HIDROFILO C/ 25 G	,	 3.00 
ALGODAO COTTON HIDROFILO C/ 50 G	,	 6.00 
ALGODAO CREMER QUADRADINHO C/ 250 UNID.	,	 17.08 
ALGODAO DENGO HIDROFILO C/ 50 G (MELHORMED)	,	 3.60 
ALGODAO FAROL BOLAS C/  50 G (FAROL)	,	 3.50 
ALGODAO FAROL HIDROFILO C/  25 G	,	 1.85 
ALGODAO NATHY BOLAS C/ 50 G (ERS)	,	 3.15 
ALGODAO POLYFARMA HIDROFILO C/ 25 G	,	 2.00 
ALGY-FLANDERIL 300 MG C/ 20 COMP. (VITAPAN)	,	 19.95 
ALGY-FLANDERIL 600 MG C/ 20 COMP. (VITAPAN)	,	 21.34 
ALICATE CUT. MUNDIAL FRAGRANCE REF. 170	,	 9.96 
ALICATE CUT. MUNDIAL INOX C/ 1 UNID REF. 777	,	 34.37 
ALICATE CUT. MUNDIAL PONTO VERMELHO COD. 171 PV	,	 10.98 
ALICATE CUT. MUNDIAL REF. 522	,	 24.50 
ALICATE CUT. MUNDIAL SANDY C/ 1 UND. 756-S/ R756	,	 10.68 
ALICATE MERHEJE BASIC+PINCA 	,	 12.00 
ALICATE MUNDIAL SANDY+LIXA 	,	 12.00 
ALIVDIP GTS. C/ 20 ML (TEUTO)	,	 9.86 
ALIVE SOL NAS GTS 30ML	,	 12.58 
ALIVIOL AEROSOL ARNICA C/ 120 ML (CIFARMA)	,	 39.55 
ALIVIOL AEROSOL ICE C/ 120 ML (CIFARMA)	,	 39.12 
ALIVIOL POMADA C/ 20 G (CIFARMA)	,	 19.17 
ALIVIOSOL LOCAO POS-SOL C/ 130 ML HIDRATANTE	,	 24.26 
ALIVIUM 400 MG C/ 8 CAPS.	,	 23.20 
ALIVIUM 600 MG C/ 10 CAPS.	,	 42.29 
ALIVIUM 600 MG C/ 10 COMP.	,	 42.29 
ALIVIUM GOTAS  50 MG/ML C/ 30 ML	,	 43.96 
ALIVIUM GOTAS 100 MG/ML C/ 20 ML (MANTECORP)	,	 47.13 
ALLEGRA  60 MG C/ 10 COMP.	,	 40.00 
ALLEGRA 120 MG C/ 10 COMP.	,	 83.27 
ALLEGRA 180 MG C/ 10 COMP.	,	 128.31 
ALLEGRA D 60/ 120 MG C/ 10 COMP.	,	 69.44 
ALLEGRA PED. 6 MG C/  60 ML+ SERINGA	,	 38.81 
ALLEGRA PED. 6 MG C/ 150 ML+ SERINGA	,	 87.79 
ALLEGRA STRIP 120 MG C/ 10 COMP.	,	 56.29 
ALLEGRA STRIP INFANTIL 30 MG C/ 20 COMP.	,	 56.03 
ALLESTRA 20 MG C/ 21 DRG. (GEST. + ETINILEST.)	,	 34.98 
ALLESTRA 20 MG CARTELA C/ 21 DRAGEAS	,	 28.87 
ALLESTRA 30 MG CARTELA C/ 21 DRAGEAS	,	 27.73 
ALLEXOFEDRIN 180 MG C/ 10 COMP. (EMS)	,	 79.37 
ALLEXOFEDRIN XPE. PED. C/ 60 ML (EMS)	,	 35.95 
ALLFORT C/ ZINCO CX. C/ 30 COMP. (UNIAO QUIMICA)	,	 82.71 
ALLURENE 2 MG C/ 28 COMP.	,	 225.59 
ALOIS 10 MG C/ 30 COMP. (C1) (APSEN)	,	 121.98 
ALOPURINOL 100 MG C/ 30 COMP. (MEDLEY)	,	 11.16 
ALOPURINOL 100 MG C/ 30 COMP. (SANDOZ)	,	 12.98 
ALOPURINOL 100 MG C/ 30 COMP.(PRATI) 	,	 12.64 
ALOPURINOL 300 MG C/ 30 COMP. (NOVARTIS)	,	 38.83 
ALOPURINOL 300 MG C/ 30 COMP. (SANDOZ)	,	 35.82 
ALOPURINOL 300 MG C/ 30 COMP.(PRATI)	,	 37.33 
ALPHAGAN Z 0.1% COL. C/ 5 ML	,	 67.06 
ALPRAZOLAM 0.25 MG C/ 30 COMP. (B1) (GERMED)	,	 14.03 
ALPRAZOLAM 0.5 MG C/ 30 COMP. (B1) (MEDLEY)	,	 12.64 
ALPRAZOLAM 0.5 MG C/ 30 COMP. (B1) (NOVA QUIMICA	,	 14.42 
ALPRAZOLAM 0.5 MG C/ 30 COMP. (EMS) (B1)	,	 14.06 
ALPRAZOLAM 0.5 MG C/ 30 COMP. (GERMED) (B1)	,	 14.42 
ALPRAZOLAM 0.5 MG C/ 30 COMP. (LEGRAND) (B1)	,	 14.42 
ALPRAZOLAM 1 MG C/ 30 COMP. (B1) (EUROFARMA)	,	 50.69 
ALPRAZOLAM 1 MG C/ 30 COMP. (B1) (RATIOPHARM)	,	 28.26 
ALPRAZOLAM 1 MG C/ 30 COMP. (GERMED)	,	 28.38 
ALPRAZOLAM 2 MG C/ 30 COMP. (EUROFARMA) (B1)	,	 65.75 
ALPRAZOLAM 2 MG C/ 30 COMP. (GERMED) (B1)	,	 76.45 
ALPRAZOLAM 2 MG C/ 30 COMP. (NOVA QUIMICA) (B1)	,	 75.79 
ALTA D  1.000 UI C/ 30 COMP.	,	 34.08 
ALTA D 15.000 UI C/ 10 CAPS. MOLES 	,	 113.35 
ALTA D 15.000 UI C/ 4 CAPS. MOLES	,	 55.86 
ALTA D 50.000 UI C/ 4 CAPS. MOLES	,	 90.64 
ALTA D 50.000 UI C/ 4 COMP.	,	 90.64 
ALTA D 7.000 UI C/ 30 CAPS. 	,	 84.27 
ALTA D CAPS. 7.000 UI C/ 4 CAPS. MOLES	,	 18.85 
ALTIVA 120 MG C/ 10 COMP.	,	 51.13 
ALTROX 1 MG C/ 20 COMP. (B1)	,	 31.18 
ALUMIMAX SUSP. C/ 100 ML (NATULAB)	,	 20.97 
ALUMIMEC SUSP. C/ 100 ML (IMEC) HIDR. DE ALUMINIO	,	 17.98 
ALURAX 2 MG C/ 30 COMP.	,	 64.96 
ALVESCO 160 MCG C/ 120 DOSES	,	 176.28 
AMACIANTE DE CUTICULAS C/ 110 ML (FARMAX)	,	 11.67 
AMACI-HAIR 220 G KIT (SACOLA)	,	 25.00 
AMACI-HAIR 375 G C/ OLEO DE ARGAN	,	 29.55 
AMACI-HAIR 375 G KIT  (CAIXA)	,	 31.68 
AMARETTO 7 BELO PALETA C/ 50 G	,	 4.99 
AMARETTO MINI PALETA BIG BIG C/ 50 G	,	 3.99 
AMARETTO PICOLE BRIGADEIRO	,	 4.70 
AMARETTO PICOLE CLASSICO (SORTIDOS)	,	 4.90 
AMARETTO PICOLE FRUTILLETO (SORTIDOS)	,	 2.90 
AMARETTO PICOLE KIDS GROSELINHA	,	 1.50 
AMARETTO PICOLE KIDS LEITINHO (SORTIDOS)	,	 2.00 
AMARETTO PICOLE MOUSSE (SORTIDOS)	,	 3.00 
AMARETTO PICOLE PREMIUM NAPOLITANO/ FLOCOS/ TRI CH	,	 4.30 
AMARETTO PICOLE PREMIUM OUTROS	,	 7.50 
AMARETTO PICOLE RECHEADO (SORTIDOS)	,	 4.50 
AMARETTO PICOLE SABORETTO (SORTIDOS)	,	 2.75 
AMARETTO SORVETES 1 LITROS COCO ZERO	,	 19.90 
AMARETTO SORVETES 1.5 LITROS (SORTIDOS)	,	 18.90 
AMARETTO SORVETES 1.5 LT BLACK DIAM/ TORTA LIMAO	,	 19.70 
AMARETTO SORVETES 1.8 LT PREMIALLI (SORTIDOS)	,	 23.90 
AMARETTO SORVETES 250 ML (SORTIDOS)	,	 4.90 
AMARETTO SORVETES 380 ML (SORTIDOS)	,	 6.50 
AMARETTO SORVETES 70 G SUNDAE (SORTIDOS)	,	 4.90 
AMARETTO SORVETES 850 ML SUNDAE (SORTIDOS)	,	 16.40 
AMARETTO SORVETES CONE (SORTIDOS)	,	 6.75 
AMARGO CHA C/ 500 ML (KATIGUA)	,	 30.24 
AMATO  25 MG C/ 60 COMP. (C1)	,	 57.54 
AMATO  50 MG C/ 60 COMP. (C1)	,	 115.14 
AMATO 100 MG C/ 60 COMP. (C1)	,	 218.84 
AMBROXOL XPE. ADUL. C/ 100 ML (NATIVA)	,	 22.41 
AMBROXOL XPE. ADUL. C/ 120 ML (CIMED)	,	 28.23 
AMBROXOL XPE. PED. C/ 100 ML(NATIVA)	,	 16.63 
AMBROXOL XPE. PED. C/ 120 ML (AIRELA)	,	 18.36 
AMIDALIN C/ 20 PASTILHAS MEL E LIMAO (SANDOZ)	,	 20.56 
AMIDALIN SPRAY C/ 25 ML LARANJA (SANDOZ)	,	 35.46 
AMILIA TALCO LIQUIDO C/ 80 G (THERASKIN)	,	 71.82 
AMILORID 5/50 MG C/ 30 COMP. (NEO QUIMICA)	,	 25.67 
AMILORIDA. CLORID.+ HCTZ 2.5/ 25 MG (EMS)	,	 12.67 
AMILORIDA. CLORID.+ HCTZ 2.5/ 25 MG (GERMED)	,	 11.14 
AMILORIDA. CLORID.+ HCTZ 5/ 50 MG (BIOSINTETI	,	 17.84 
AMILORIDA. CLORID.+ HCTZ 5/ 50 MG (EMS)	,	 20.74 
AMILORIDA. CLORID.+ HCTZ 5/ 50 MG (GERMED)	,	 20.28 
AMINOFILINA 100 MG C/ 20 COMP. (GLICOLABOR)	,	 4.99 
AMINOFILINA 100 MG C/ 20 COMP. (TEUTO)	,	 5.74 
AMINOFILINA 100 MG C/ 20 COMP. (UNIAO QUIMICA)	,	 6.30 
AMINOFILINA 200 MG C/ 20 COMP. (NEOQUIMICA)	,	 7.44 
AMINOFILINA 200 MG C/ 20 COMP. (PRATA)	,	 10.54 
AMINOFILINA 200 MG C/ 20 COMP. (TEUTO)	,	 6.40 
AMINOFILINA C/1 INJ. 10ML(HYPOFARMA	,	 3.12 
AMINOFILINA GTS C/ 10 ML (PRATA)	,	 8.13 
AMINOVAC GTS 15 ML	,	 58.78 
AMIODARONA 200 MG C/ 20 COMP. (NEOQUIMICA)	,	 44.65 
AMIODARONA 200 MG C/ 20 COMP. (TEUTO)	,	 33.05 
AMIODARONA 200 MG C/ 20 COMP.(RANBAXY)	,	 27.59 
AMIODARONA 200 MG C/ 30 COMP. (BIOSINTETICA)	,	 41.49 
AMIODARONA 200 MG C/ 30 COMP. (GEOLAB)	,	 40.52 
AMIODARONA 200 MG C/ 30 COMP. (MEDLEY)	,	 35.04 
AMIODARONA 200 MG C/ 30 COMP. (RANBAXY)	,	 41.38 
AMITRIPTILINA 25 MG C/ 20 COMP. (C1) (EUROFARMA)	,	 19.12 
AMITRIPTILINA 25 MG C/ 20 COMP. (C1) (MEDLEY)	,	 15.94 
AMITRIPTILINA 25 MG C/ 20 COMP. (C1) (NEO QUIMICA)	,	 18.99 
AMITRIPTILINA 25 MG C/ 20 COMP. (C1) (TEUTO)	,	 18.82 
AMITRIPTILINA 25 MG C/ 30 COMP. (C1) (EMS)	,	 19.08 
AMITRIPTILINA 25 MG C/ 30 COMP. (C1) (GERMED)	,	 20.45 
AMITRIPTILINA 25 MG C/ 30 COMP. (C1) (TEUTO)	,	 13.76 
AMITRIPTILINA 75 MG C/ 20 COMP. (C1) (GERMED)	,	 60.81 
AMLODIL 5 MG C/ 20 COMP. (VITAPAN)	,	 30.94 
AMLODIPINA  5 MG C/ 20 COMP.	,	 23.06 
AMLODIPINA 10 MG C/ 20 COMP.	,	 44.24 
AMLOVASC 5 MG C/ 30 COMP. (HEXAL)	,	 32.45 
AMOLECEDOR DE CUTICULAS C/ 100 ML (FARMAX)	,	 6.02 
AMOLECEDOR DE CUTICULAS C/ 100 ML (IDEAL)	,	 5.60 
AMONIA C/ 100 ML (AVANTE)	,	 2.31 
AMONIA C/ 100 ML (FARMAX)	,	 2.69 
AMONIA C/ 100 ML (IDEAL)	,	 1.79 
AMONIA C/ 100 ML (MULT)	,	 1.36 
AMORA 2/ 0.03 MG C/ 21 COMP.	,	 45.66 
AMOX+CLAVPOT 400/57MG/5ML GEN 70ML SUS-LEG	,	 72.22 
AMOXADENE 250 MG C/ 150 ML (CIFARMA)	,	 60.23 
AMOX-EMS 500 MG C/ 21 COMP. (AMOXICILINA)	,	 58.95 
AMOXICILINA* 250 MG SUSP. C/ 150 ML (UNIAO QUIMC	,	 27.57 
AMOXICILINA* 250 MG/ 5 ML C/ 150 ML(CIMED)	,	 27.24 
AMOXICILINA* 500 MG C/ 21 CAPS (UNIAO QUIMICA)	,	 26.38 
AMOXICILINA*+ CLAV. POTAS. 250/ 62.5 MG(EMS)	,	 71.46 
AMOXICILINA*+ CLAV. POTAS. 400/ 57 MG (EMS)	,	 96.16 
AMOXICILINA*+ CLAV. POTAS. 400/ 57 MG (EUROFARMA	,	 108.45 
AMOXICILINA*+ CLAV. POTAS. 400/ 57 MG (GERMED)	,	 97.89 
AMOXICILINA*+ CLAV. POTAS. 400/ 57 MG (PRATI)	,	 58.68 
AMOXICILINA*+ CLAV. POTAS. 400/ 57 MG (UNIAO QUIMI	,	 86.93 
AMOXICILINA*+ CLAV. POTAS. 50/ 12.5 MG (UNIAO)	,	 65.26 
AMOXICILINA*+ CLAV. POTAS. 875/ 125 MG (BIOSINTE	,	 155.11 
AMOXICILINA*+ CLAV. POTAS. 875/ 125 MG (EUROFARM	,	 170.37 
AMOXICILINA*+ CLAV. POTAS. 875/ 125 MG (GERMED)	,	 165.48 
AMOXICILINA*+ CLAV. POTAS. 875/ 125 MG (LEGRAND)	,	 164.76 
AMOXICILINA*+ CLAV. POTAS. 875/ 125 MG C/ 20 COMP.	,	 103.93 
AMOXICILINA*+CLAV.POTAS. 500/125 MG 12CP REV	,	 95.97 
AMOXIL* 500 MG/ 5 ML SUSP. C/ 150 ML	,	 150.03 
AMOXIMED 250 MG/ML SUSP. C/ 150 ML (CIMED)	,	 25.65 
AMOXINA 500 MG C/ 21 CAPS. (HEXAL)	,	 51.32 
AMPICILINA 1 G INJ. C/ 3 ML (TEUTO)	,	 10.16 
AMPICILINA 250 MG SUSP. C/ 60 ML (EUROFARMA)	,	 23.94 
AMPICILINA 500 C/ 01   (MULTILAB)	,	 1.75 
AMPICILINA 500 C/ 10   (MULTILAB)	,	 17.51 
AMPICILINA 500 MG C/ 12 COMP. (EMS)	,	 28.11 
AMPICILINA 500 MG C/ 12 COMP. (EUROFARMA)	,	 31.07 
AMPICILINA 500 MG C/ 24 CAPS. (SANDOZ)	,	 67.80 
AMPICILINA 500 MG C/ 24 COMP. (EMS)	,	 67.85 
AMPICILINA 500 MG C/8 (BIOCHIMICO)	,	 14.01 
AMPICIMAX SUSP. 250 MG C/ 60 ML (ROYTON)	,	 29.00 
AMPLACILINA 500 MG INJ.C/1	,	 10.21 
AMPLACIN SUSP. 250 MG C/ 60 ML (AMPICILINA)	,	 27.74 
AMPLICTIL  25 MG (CLORPROMAZINA)  (C1)	,	 2.97 
AMPLICTIL  25 MG (CLORPROMAZINA)  (C1)	,	 19.63 
AMPLICTIL  25 MG (CLORPROMAZINA) (C1)	,	 9.43 
AMPLICTIL 100 MG (CLORPROMAZINA)  (C1)	,	 13.98 
AMPLICTIL GTS. (CLORPROMAZINA) (C1)	,	 11.35 
AMPLIUM 500 MG C/ 8 COMP.	,	 21.18 
AMPLIUM G CREME 80 G C/ 14 APLIC.	,	 56.39 
AMPLOGIN 20MG/G + 30 MG/G CREME VAG. C/ 35 G	,	 80.20 
AMYTRIL 10 MG C/ 30 COMP. (C1) (CRISTALIA)	,	 18.15 
AMYTRIL 25 MG C/ 20 COMP. (C1)	,	 30.89 
AMYTRIL 25 MG C/ 30 COMP. (C1)	,	 44.71 
AMYTRIL 75 MG C/ 20 COMP. (C1)	,	 89.69 
ANADOR 1G C/ 4 COMP.	,	 6.99 
ANADOR 500 MG C/ 24 COMP.	,	 26.81 
ANADOR 500 MG ENV. C/ 4 COMP. 	,	 5.19 
ANADOR 500 MG ENV. C/ 8 COMP.	,	 9.11 
ANADOR GTS. C/ 10 ML	,	 15.30 
ANADOR GTS. C/ 20 ML	,	 26.78 
ANADOR PRT 750 C/ 4 COMP.	,	 3.27 
ANAEROCID CR. VAG. C/ 20 G+ APLIC. (EMS)	,	 49.33 
ANAEROCID* CR. VAG. C/ 40 G+ APLIC. (EMS)	,	 77.68 
ANA-FLEX C/ 30 COMP. 	,	 20.70 
ANAFRANIL 10 MG C/ 20 COMP.   (C1)	,	 20.72 
ANAFRANIL 25 MG AMP. C/ 10      (C1)	,	 75.76 
ANAFRANIL 25 MG C/ 20 COMP.   (C1)	,	 53.88 
ANAFRANIL SR 75 MG C/ 20 COMP.  (C1)	,	 114.83 
ANAGRIPE C/ 20 CAPS.  (PARACETAMOL + ASS.)	,	 26.45 
ANAGRIPE GTS C/ 20 ML	,	 19.30 
ANALEA CR ALISANTE C/ 80+ NEUTRALIZANTE 32 ML	,	 7.76 
ANALEA GUANIDINA KIT RELAXAMENTO C/ 210 G	,	 10.95 
ANALGEX C C/20 (UNIAO QUIMICA)	,	 15.04 
ANAPYON FR. C/ 100 ML (COSMED)	,	 40.12 
ANASEPTIL* PO C/ 10 G	,	 17.55 
ANASOL ACELERADOR DE BRONZEADO LOCAO C/ 150 ML	,	 35.87 
ANASOL ANTIRRUGAS NOTURNO C/ 75 G VISO PROT. SOLAR	,	 41.74 
ANASOL AUTO BRONZEADOR LOCAO C/ 150 G	,	 35.10 
ANASOL FPS 30 C/ 125 ML PROTETOR SOLAR	,	 28.42 
ANASOL FPS 30 C/ 200 ML PROTETOR SOLAR	,	 40.29 
ANASOL FPS 30 C/ 60 G BASE FACIAL OIL FREE	,	 49.76 
ANASOL FPS 30 C/ 60 G BB CREAM ANTIACNE PROT SOLAR	,	 48.83 
ANASOL FPS 30 C/ 60 G BB CREAM ANTIRRUGAS PROT SOL	,	 39.49 
ANASOL FPS 30 C/ 60 ML VISO PROT. SOLAR OIL CONTRO	,	 41.20 
ANASOL FPS 30 C/ 75 ML BASE ESCURA OIL FREE	,	 49.76 
ANASOL FPS 30 SPRAY C/ 200 ML	,	 55.33 
ANASOL FPS 50 C/ 125 ML PROTETOR SOLAR	,	 35.86 
ANASOL FPS 50 C/ 200 ML PROTETOR SOLAR	,	 50.08 
ANASOL FPS 50 C/ 60 G CC CREAM CLAREADOR PROT SOL	,	 52.53 
ANASOL FPS 50 C/ 60 G PROTETOR FACIAL	,	 39.90 
ANASOL FPS 50 C/ 75 G VISO PROT. SOLAR ANTIRRUGAS	,	 53.41 
ANASOL FPS 60 KIDS C/ 150 G PROTETOR SOLAR	,	 50.89 
ANASOL FPS 70 C/ 60 G PROTETOR FACIAL	,	 43.63 
ANASOL FPS 75 C/ 60 G PROTETOR FACIAL	,	 49.76 
ANASOL FPS 75 C/ 75 G PROTETOR FACIAL OIL CONTROL	,	 63.20 
ANASOL PROTETOR LABIAL C/ 5 G (SORTIDOS)	,	 18.21 
ANCORON 100 MG C/ 30 COMP.	,	 27.24 
ANCORON 100 MG C/ 60 COMP.	,	 38.11 
ANCORON 200 MG C/ 30 COMP.	,	 51.68 
ANCORON GTS. C/ 30 ML	,	 82.55 
ANDES 50 MG C/ 30 COMP. (C1) (SUPERA)	,	 103.96 
ANDOLBA AEROSOL C/ 43 G	,	 38.84 
ANDOLBA AEROSOL SPRAY C/ 43 G	,	 39.16 
ANDOLBA TUBO BG. C/ 43 G	,	 37.38 
ANDRIODERMOL PO 50 G	,	 34.75 
ANDRIODERMOL SOL. C/ 50 ML (UNIAO QUIMICA)	,	 22.72 
ANDROSTEN 250 MG C/ 30 COMP.	,	 117.86 
ANDROXON 40 MG C/ 30 CAPS. (C5)	,	 103.84 
ANEMIFER 60 MG C/ 50 DRGS. (PHARMACIENCE)	,	 17.16 
ANEMIFER CX. C/ 50 COMP. (PHARMACIENCE)	,	 12.70 
ANEMIFER CX. C/ 50 DRGS. (PHARMACIENCE)	,	 16.85 
ANEMIFER GTS. C/ 30 ML (PHARMACIENCE)	,	 12.14 
ANEMIPLUS C/ 30 COMP. (SULFATO FERROSO) (GLOBO)	,	 12.65 
ANEMIPLUS C/ 50 DRGS. (SULFATO FERROSO) (GLOBO)	,	 16.73 
ANEMIPLUS SOL. C/ 100 ML (SULFATO FERROSO)	,	 12.76 
ANESTESICO COL. C/ 10 ML (C1)	,	 12.71 
ANFERTIL CX. C/ 21 COMP.	,	 14.08 
ANFLENE 20 MG C/ 15 CAPS. (TEUTO)	,	 13.74 
ANGEL STRASS P/ UNHAS (ESTRELAS) J1202-10	,	 0.82 
ANGELIQ CX. C/ 28 COMP.	,	 132.37 
ANGINO-RUB C/ 16 PAST. 	,	 20.52 
ANGIOLOT 15/ 90 MG C/ 20 DRGS. (NEO QUIMICA)	,	 47.80 
ANGIPRESS  25 MG C/ 28 COMP.	,	 19.35 
ANGIPRESS  25 MG C/ 30 COMP.	,	 20.80 
ANGIPRESS  50 MG C/ 20 COMP.	,	 20.41 
ANGIPRESS 100 MG C/ 20 COMP.	,	 35.13 
ANGIPRESS CD  25/ 12.5 MG C/ 28 COMP.	,	 21.20 
ANGIPRESS CD  25/ 12.5 MG C/ 30 COMP.	,	 25.95 
ANGIPRESS CD  50/ 12.5 MG C/ 28 COMP.	,	 31.35 
ANGIPRESS CD  50/ 12.5 MG C/ 30 COMP.	,	 42.08 
ANGIPRESS CD 100/ 25 MG C/ 28 COMP.	,	 52.20 
ANGRY BIRDS KIT SH.+ COND.+ ADESIVOS	,	 16.86 
ANIMAL ANABOL PACK 30 SACHETS (MIDWAY)	,	 74.16 
ANIMAL MEGA PACK 44 C/754GR INTEGRALMEDICA	,	 155.30 
ANLODIPINO  5 MG C/ 30 COMP. (GEOLAB)	,	 17.56 
ANLODIPINO  5 MG C/ 30 COMP. (VITAMEDIC)	,	 24.52 
ANLODIPINO 10 MG C/ 30 COMP.(CIMED)	,	 36.56 
ANNITA 500 MG C/ 6 COMP. (NITAZOXANIDA)	,	 73.15 
ANNITA SUSP. 20 MG C/  45 ML	,	 29.87 
ANNITA SUSP. 20 MG C/ 100 ML	,	 67.39 
ANORO 62.5/ 25 MCG PO INAL. C/ 30 DOSES	,	 374.30 
ANSILIVE CPR.C/20	,	 15.16 
ANSIOPAX 20 CAPS	,	 94.77 
ANSITEC  5 MG C/ 20 COMP. (C1)	,	 35.85 
ANSITEC 10 MG C/ 20 COMP. (C1)	,	 64.33 
ANSITEC 10 MG C/ 90 COMP. (C1)	,	 247.99 
ANTAGON 150 MG C/10 CP.	,	 18.94 
ANTAGON 150 MG C/20 CP.	,	 18.11 
ANTAGON 300 MG C/16 CP.	,	 42.38 
ANTAGON 300 MG C/8 CP.	,	 25.57 
ANTAK 150 MG C/ 10 COMP.	,	 51.21 
ANTAK 150 MG C/ 20 COMP.	,	 96.76 
ANTHELIOS AC 40 FLUIDE C/ 50 ML (LA ROCHE)	,	 91.08 
ANTHELIOS AC FPS 40 C/ 50 ML (LA ROCHE-POSAY)	,	 128.28 
ANTHELIOS HELIOBLOCK C/ 100 ML (LA ROCHE-POSAY)	,	 124.52 
ANTHELIOS HELIOBLOCK C/ 50 G (LA ROCHE-POSAY)	,	 110.02 
ANTICEL CELLULITE SOLUTION C/ 60 CAPS. (TAKECARE)	,	 54.60 
ANTIETANOL 250 MG C/ 20 COMP. (C1)	,	 11.76 
ANTIGERON 25 MG CPR. C/30	,	 9.38 
ANTIGERON 25 MG GTS 30 ML	,	 6.48 
ANTIGERON AP 75 MG CPR. C/ 30 COMP.	,	 20.38 
ANTILERG CX. C/ 20 COMP.	,	 80.97 
ANTIMOFO CEDRO SANIFECT 35G C/1	,	 1.85 
ANTIMOFO DESODORIZANTE BLUAR 2 EM 1 SANIX	,	 5.55 
ANTIPRESSIN	,	 677.71 
ANTISEPTIN PO 15 GR.	,	 13.31 
ANTISSEPTICO BUCAL DENTALCLEAN C/ 300 ML (SORTIDOS	,	 11.63 
ANTISSEPTICO BUCAL KOLYNOS SORTIDO	,	 7.10 
ANTISSEPTICO SOL. TOPICA (MERTHIOLATE)	,	 17.46 
ANTISSEPTICO SPRAY (HERTZ)	,	 28.73 
ANTITENSIN 80 MG C/ 20 COMP. (PROPRANOLOL)	,	 6.76 
ANTIVIRAX         ( ACICLOVIR )              -	,	 38.21 
ANTIVIRAX 200 C/ 30 COMP.    (ACICLOVIR)	,	 145.69 
ANTROFI CR. VAGINAL C/ 30 G + 20 APLIC.	,	 91.20 
ANTUX GTS. SOL ORAL C/ 20 ML	,	 50.22 
ANTUX XPE. C/ 120 ML	,	 44.70 
APARELHO DE BARBEAR DE METAL ENOX BELLIZ COD. 1747	,	 10.74 
APARELHO DE BARBEAR DE METAL FLEX	,	 14.00 
APARELHO DE MEDIR PRESSAO DIGITAL (G.TECH)	,	 198.90 
APARELHO DE MEDIR PRESSAO DIGITAL BRAÇO MULTILASER	,	 145.35 
APARELHO GILLETTE MACH 3 TURBO SENSITIVE C/ 1 UNID	,	 27.17 
APARELHO GILLETTE MACH3 TURBO VICTORY	,	 11.22 
